movieId,release_year,avg_rating_movie,num_ratings_movie,rating_std_movie,rating_year_range,rating_trend,genre_combo,genre_count,release_decade,fuzzy_cluster,fuzzy_membership
1202,1987,3.8636363636363638,28,0.7220095321801324,16,-0.016010802469135808,Comedy,1,1980,0,0.860186942102285
1203,1957,4.225687890540832,189,0.6757438135982511,16,-0.022559381658646363,Drama,1,1950,0,0.7725003266094198
1204,1962,4.022171236915819,154,0.8707486772461989,16,-0.03624302791291956,"Adventure,Drama",2,1960,0,0.7709984950692762
1207,1962,4.077461917126295,175,0.7139875315318376,17,-0.036038297644662466,Drama,1,1960,0,0.7921339406013125
1209,1968,4.105625773036487,92,0.6987924507886403,15,-0.01611448870022878,"Action,Drama",2,1960,0,0.8713617968479932
1211,1987,3.888888888888889,52,0.8623303149455349,13,-0.03257198228128459,"Drama,Fantasy,Romance",3,1980,0,0.7471024836770742
1212,1949,4.120513838013838,109,0.6081806368833554,14,-0.05311366213151931,"Mystery,Thriller",2,1940,0,0.766982340956744
1217,1985,4.007844932844933,72,0.7044962773129747,14,-0.06955191422647042,Drama,1,1980,0,0.8358885279948755
1219,1960,4.1029331495116566,267,0.8083540440350983,16,-0.03308414005509255,"Crime,Horror",2,1960,0,0.7071729669125053
1224,1989,4.166666666666667,50,0.49652139785513355,15,-0.009782288908502485,"Action,Drama,Romance",3,1980,0,0.8087454576670375
1225,1984,4.076656767497392,250,0.7085604802408463,17,-0.024563706206054598,Drama,1,1980,0,0.7346891799114575
1227,1984,3.7354761904761906,74,0.8450208948538726,16,0.06033262873583468,"Crime,Drama",2,1980,0,0.7402837204538525
1228,1980,3.9057018502331005,135,0.7980691985516771,16,-0.050500166353985514,Drama,1,1980,0,0.808769986400878
1230,1977,4.026317987087884,167,0.9424969870393142,16,0.024977754767979712,"Comedy,Romance",2,1970,0,0.7084812214641724
1231,1983,3.732652151769799,91,0.8855339009159486,17,-0.01538190856638595,Drama,1,1980,0,0.7584917781982675
1232,1979,4.1033333333333335,36,0.8513450978276447,10,0.021320346320346333,"Drama,Mystery,Sci-Fi",3,1970,0,0.7012571505182953
1233,1981,4.1104860646910275,147,0.7065631904067186,15,-0.01670490979368574,"Action,Drama",2,1980,0,0.8888545463509803
1234,1973,3.99623867644701,178,0.7671808043612871,17,-0.014398832877935057,"Comedy,Crime",2,1970,0,0.8158950089138464
1237,1957,3.8603174603174604,65,0.8234791310082369,14,0.010365646258503402,Drama,1,1950,0,0.7855384613436674
1238,1983,3.782407407407407,25,0.40399900250695964,15,-0.006162334983498344,Comedy,1,1980,0,0.7860572155183322
1241,1992,3.4338217338217336,62,1.2591358968683743,12,-0.045848595848595845,"Comedy,Fantasy,Horror",3,1990,1,0.7040891417278311
1242,1989,3.7599566163363742,126,0.9164684237395297,16,-0.014702769476774678,Drama,1,1980,0,0.7336435190029652
1243,1990,3.9615551115551115,57,0.8051894281052274,15,0.0017754675132762555,"Comedy,Drama",2,1990,0,0.8460832998208732
1244,1979,3.9976844336219335,97,0.8750958723836527,16,-0.0052004856977821015,"Comedy,Drama,Romance",3,1970,0,0.7734214517872143
1245,1990,3.9654569504569506,100,0.8135091152241111,15,-0.003725744523483218,"Crime,Drama,Thriller",3,1990,0,0.7590741147129944
1247,1967,3.9157243843878793,204,0.7874881824883251,16,-0.0414730768825348,"Comedy,Drama,Romance",3,1960,0,0.733108430346534
1248,1958,4.325091575091575,53,0.649591797645424,14,-0.008143061266147607,"Crime,Thriller",2,1950,0,0.8099245097594532
1250,1957,3.9956020861448494,154,0.7620048996638857,15,-0.04084105673308461,"Adventure,Drama",2,1950,0,0.7888325079052111
1251,1963,3.8430735930735933,46,0.9140321887851744,11,-0.00470819906910132,"Drama,Fantasy",2,1960,0,0.7297395794067085
1252,1974,4.150800581483547,192,0.723048546970317,16,-0.024983332069161236,"Crime,Mystery,Thriller",3,1970,0,0.7823909059830826
1253,1951,3.8804588268873985,80,0.7294563341310804,13,-0.008307040944403566,"Drama,Sci-Fi,Thriller",3,1950,0,0.7959899848597354
1254,1948,4.0165107709750565,76,0.7938389051548975,14,-0.01298861575659884,"Action,Adventure,Drama",3,1940,0,0.7353995266174118
1256,1933,3.738240740740741,66,0.7289603941815984,15,-0.010329390194896527,Comedy,1,1930,0,0.7257940187701721
1257,1985,3.761458333333333,69,0.7317183677142508,15,0.012156862745098043,"Comedy,Romance",2,1980,0,0.9518767317378152
1259,1986,3.897888995496625,235,0.7706994878901003,17,-0.007464799377751787,"Adventure,Drama",2,1980,0,0.7324169113686843
1260,1931,4.029272486772487,71,0.670127784367611,15,0.03251376337652335,"Crime,Thriller",2,1930,0,0.7316556884464908
1261,1987,3.885476791726792,101,0.6805196425768375,12,-0.004663654139178595,"Action,Comedy,Fantasy,Horror",4,1980,0,0.7278031984469863
1262,1963,4.057477931076277,160,0.6850177340227129,15,-0.021514068579920657,"Action,Adventure,Drama",3,1960,0,0.8140490439058223
1263,1978,3.8006197744249213,138,0.952311791930822,15,-0.007518933152583653,Drama,1,1970,0,0.7237291515505984
1266,1992,4.102027322093111,197,0.5768662973928103,17,-0.027329849508845774,Drama,1,1990,0,0.7593788117202175
1267,1962,4.095513791763792,112,0.7607995404860157,16,-0.050876134383415976,"Crime,Thriller",2,1960,0,0.823631692809118
1269,1944,3.937074829931973,76,0.8597697619366526,14,-0.03763328157349897,"Comedy,Mystery,Thriller",3,1940,0,0.703768042544122
1271,1991,3.837091503267974,108,0.6632220191990048,15,-0.013977316416762779,"Comedy,Crime,Drama",3,1990,0,0.8425135746667489
1272,1970,4.16297123015873,95,0.6229168421089772,15,0.013105583142347848,Drama,1,1970,0,0.8622895384140521
1273,1986,3.845833333333333,40,0.621929921023959,15,-0.00792207792207791,"Comedy,Drama",2,1980,0,0.9152030246379472
1276,1967,4.003085337005616,136,0.775504189340519,16,-0.030911768614942006,Drama,1,1960,0,0.8178807325854145
1277,1990,3.7118055555555554,40,0.5398362449628314,13,-0.0641900676027041,"Comedy,Drama,Romance",3,1990,0,0.7378455210608683
1278,1974,3.9770590357355067,157,0.8006650972031008,16,-0.01376875371360665,"Comedy,Fantasy",2,1970,0,0.846538038091326
1279,1991,3.984027777777778,41,0.6581961478129473,15,0.010840707964601763,"Comedy,Drama",2,1990,0,0.8683877555852921
1280,1991,3.9145833333333337,40,0.7649872617987875,17,-0.026716634429400383,Drama,1,1990,0,0.7873867521743337
1281,1940,4.01140873015873,73,0.6013656161025773,14,0.039340003102218066,"Comedy,Drama",2,1940,0,0.7673883628172243
1283,1952,4.161538461538462,54,0.5331426917962617,15,-0.06021521226415094,Drama,1,1950,0,0.781336732421403
1284,1946,4.02797619047619,77,0.7490320857800729,16,-0.02826877877587817,"Crime,Mystery",2,1940,0,0.7640764016490081
1285,1989,3.6029432758599427,123,0.9051057033403901,17,-0.027414334031981086,Comedy,1,1980,0,0.70442355380322
1287,1959,3.8803097943722946,124,0.8962370808781435,15,-0.012371880570409974,"Action,Adventure,Drama",3,1950,0,0.713488597460974
1288,1984,3.896588257707244,216,0.772310862251091,16,-0.015138038933942503,Comedy,1,1980,0,0.7649813892121139
1290,1987,3.595833333333333,28,0.6904644002931456,11,-0.0029162052417866413,"Drama,Romance",2,1980,0,0.9012651208143873
1292,1979,3.9706349206349207,69,0.6742753499298105,15,-0.0022624873766798697,"Comedy,Drama",2,1970,0,0.9218011591380983
1293,1982,4.043718998015873,126,0.5860240096610074,15,0.0009145950046685389,Drama,1,1980,0,0.863169739133528
1296,1986,3.7152210884353742,61,0.7747449261417543,15,-0.10701764846172195,"Drama,Romance",2,1980,0,0.7191590745542711
1297,1985,3.844871794871795,54,0.8920757800173319,15,-0.004913949275362328,Comedy,1,1980,0,0.7894985891367525
1298,1982,3.7033692002442002,101,0.8743579375622454,16,-0.00682383171408632,Drama,1,1980,0,0.788960608567153
1299,1984,3.962673611111111,67,0.8509095613552088,15,0.0005514705882352838,Drama,1,1980,0,0.8340402731618349
1300,1985,3.745,30,0.8855690928091097,15,0.03490391722099039,"Comedy,Drama",2,1980,0,0.7431933917290933
1301,1956,3.8938888888888887,61,0.6369125868519965,15,-0.009005801687763704,"Drama,Sci-Fi",2,1950,0,0.8299941910513916
1302,1989,3.731108283830774,146,0.773776987978649,15,-0.03435014218669213,"Children,Drama,Fantasy",3,1980,0,0.8134389810342261
1303,1975,3.964102564102564,43,0.6119492487597202,14,-0.06483108108108107,"Adventure,Drama",2,1970,0,0.8550385032931065
1304,1969,4.083896014546169,157,0.6729205832390719,16,-0.049778500581519156,Action,1,1960,0,0.8082202836582805
1305,1984,3.782051282051282,41,0.7353855365340304,15,0.06611599546228018,"Drama,Romance",2,1980,0,0.8020427211759015
1333,1963,3.690111505818743,173,0.9007831508486197,15,-0.021042259146941803,"Horror,Thriller",2,1960,0,0.7317317956775867
1342,1992,2.9526190476190477,41,0.9614245955863208,12,0.0015276390276390299,"Horror,Thriller",2,1990,1,0.8785726821323683
1344,1962,4.040384615384616,44,0.5159236697207962,14,-0.013643311323061874,"Crime,Drama,Thriller",3,1960,0,0.8123797789298469
1345,1976,3.573494560994561,116,0.6810300420408153,15,-0.0171147003631839,"Drama,Fantasy,Horror,Thriller",4,1970,0,0.7346737864908109
1350,1976,3.698879268879269,85,0.7418081537224573,15,0.00047567838028959327,"Horror,Mystery,Thriller",3,1970,0,0.8922403553915087
1353,1996,2.8125,8,0.9722718241315029,13,0.06805929919137464,"Comedy,Drama,Romance",3,1990,1,0.7462383595164167
1357,1996,3.6216422466422467,68,0.5814190762951075,14,0.023025710606199973,"Drama,Romance",2,1990,0,0.85785095992252
1358,1996,3.9520126499797783,137,0.7515408880794285,16,-0.0371261193871488,Drama,1,1990,0,0.8003488543778648
1359,1996,2.4157407407407407,49,0.768245792944135,10,0.005976013234077765,"Children,Comedy",2,1990,1,0.7605958084179228
1373,1989,2.7564178876678875,88,0.9540928757837043,14,0.009580093546948278,"Action,Sci-Fi",2,1980,1,0.7582572092062472
1385,1992,2.913095238095238,76,0.9654719467730066,15,0.0008193277310924387,"Action,Drama,Thriller",3,1990,1,0.8413419760750779
1391,1996,3.04457046765131,238,0.990781744561431,15,0.012134850488031448,"Action,Comedy,Sci-Fi",3,1990,1,0.7200667149105863
1394,1987,3.638207574696545,184,0.7773067958218548,15,0.009397965068380303,Comedy,1,1980,0,0.7973278860487983
1405,1996,2.8208333333333333,100,1.1408214626996176,16,0.04731413398692811,"Adventure,Animation,Comedy,Crime",4,1990,1,0.7196992684996737
1408,1992,3.8515997023809523,135,0.8747261158790951,15,-0.026580007002801113,"Action,Romance",2,1990,0,0.7227617764202207
1409,1996,2.891396103896104,54,1.1075809627640407,12,0.017139499748195404,"Comedy,Drama,Fantasy,Romance",4,1990,1,0.8085733432775476
1431,1997,2.475925925925926,34,0.8791024509958069,8,0.05166666666666666,"Action,Comedy",2,1990,1,0.7511712151578652
1438,1997,2.473201058201058,85,0.8491067948286717,15,0.017374745256752498,"Action,Thriller",2,1990,1,0.7344153319755695
1441,1993,3.550342712842713,72,0.7302577119893011,14,0.030854700854700857,"Comedy,Romance",2,1990,0,0.8565826687633449
1466,1997,3.6776589126453256,145,0.7409636852091577,15,0.02844368600282922,"Crime,Drama",2,1990,0,0.8174729113786673
1479,1997,3.0509188034188033,96,1.0861431112107829,15,-0.033418170700607416,"Action,Romance,Sci-Fi,Thriller",4,1990,1,0.7638590913173596
1499,1997,2.16781462585034,93,1.037237121952544,13,0.019763212977498685,"Action,Adventure,Thriller",3,1990,1,0.792076418289114
1515,1997,2.4705128205128206,60,0.8707087231448084,14,-0.07333277292086977,"Action,Drama,Thriller",3,1990,1,0.7485342916849416
1518,1997,3.3425925925925926,35,0.7393565321355853,13,-0.009267367192060704,"Action,Thriller",2,1990,0,0.7560874062812305
1544,1997,2.818004408445585,221,0.8991254356275228,16,-0.008014561691032278,"Action,Adventure,Sci-Fi,Thriller",4,1990,1,0.7029143421597678
1556,1997,1.8908261381475668,97,0.8353871521498888,14,0.021980948046036806,"Action,Romance,Thriller",3,1990,1,0.7227317957283056
1587,1982,3.031506132756133,112,0.9610877456539024,14,0.03914012574726859,"Action,Adventure,Fantasy",3,1980,1,0.7563000953573165
1588,1997,2.3232600732600734,68,1.06823661680792,14,-0.054370611047060084,"Children,Comedy",2,1990,1,0.7480230427939324
1591,1997,2.4510989010989013,62,0.9491603715396588,13,-0.03595388431615738,"Action,Adventure,Sci-Fi,Thriller",4,1990,1,0.8074432575154654
1593,1997,2.5625,8,0.9722718241315028,14,0.0009541984732824395,"Comedy,Romance",2,1990,1,0.7606453859923693
1603,1997,2.5030303030303034,41,0.899939836705461,14,0.020975378787878796,"Horror,Sci-Fi,Thriller",3,1990,1,0.8030059896794381
1611,1991,2.779166666666667,27,1.1544380883225103,11,0.09060503570086434,"Drama,Romance",2,1990,1,0.7038561985060556
1615,1997,3.4385416666666666,26,0.6802883532782684,12,-0.0038628472222222306,"Adventure,Drama",2,1990,0,0.8086387552103865
1616,1997,2.7916666666666665,53,0.8609724215691368,14,-0.07116710439921207,"Action,Thriller",2,1990,1,0.7000638774267366
1619,1997,3.2885454822954823,85,0.6976637767236941,16,0.011066241999304886,"Adventure,Drama",2,1990,0,0.7658850179290053
1627,1997,3.2472222222222222,30,0.8323812730070161,12,0.020998201438848913,"Crime,Drama,Mystery",3,1990,1,0.8065864532615383
1635,1997,3.5019444444444447,86,0.7608501915219917,15,0.034696922110552766,Drama,1,1990,0,0.7644171277480996
1643,1997,3.6770833333333335,21,0.7554734793631579,15,0.018661735036987214,"Drama,Romance",2,1990,0,0.8203230210835198
1644,1997,2.4921664562289565,116,0.7956738530678004,13,-0.02201923674353374,"Horror,Mystery,Thriller",3,1990,1,0.8257630046610616
1663,1981,3.675640256102441,96,0.6763357803312342,14,-0.0006244481488247647,Comedy,1,1980,0,0.9263317361019547
1672,1997,3.557905982905983,54,0.6646786998396427,16,0.05127621007250637,Drama,1,1990,0,0.7619048358636777
1673,1997,3.716363950059602,178,0.6640131164864767,17,-0.015061254721706996,Drama,1,1990,0,0.7712329629932752
1674,1985,3.726644491129785,128,0.6742472116781054,14,-0.007901785714285705,"Drama,Romance,Thriller",3,1980,0,0.9101384650154091
1678,1993,3.466428571428571,36,0.757259305966868,13,-0.017607152150477683,"Drama,Romance",2,1990,0,0.8233577810759996
1680,1998,3.544667755991285,103,0.7726180265506806,14,-0.00810870181405896,"Drama,Romance",2,1990,0,0.9217034747175964
1689,1997,3.56875,28,0.48692024971048775,12,0.03581005586592179,"Comedy,Crime,Thriller",3,1990,0,0.7033910084542089
1690,1997,3.0349159663865546,151,0.8332492931663801,15,0.024130839044478554,"Action,Horror,Sci-Fi",3,1990,1,0.744899127402025
1693,1997,3.6203102453102454,73,0.6600181806600348,14,-0.01546266233766234,"Drama,Mystery",2,1990,0,0.9334101369313252
1694,1997,3.7203703703703703,34,0.7064875539689363,10,0.04677002583979328,Drama,1,1990,0,0.703814271296628
1701,1997,3.5180555555555557,41,0.7252390861452098,14,0.04107142857142858,"Comedy,Drama",2,1990,0,0.7817660794107497
1702,1997,2.5843406593406595,82,1.005925454022963,14,-0.0339006218775111,"Children,Comedy,Fantasy",3,1990,1,0.8338677716491821
1717,1997,2.760794020794021,121,0.9374342743117772,14,-0.020866623455909176,"Comedy,Horror,Mystery,Thriller",4,1990,1,0.8345154683731184
1719,1997,3.838636363636364,31,0.7241533619010112,13,0.06004237288135595,Drama,1,1990,0,0.7531074927004802
1726,1997,2.746212121212121,38,0.8966738731420482,14,0.06002168525402727,"Action,Adventure,Drama,Sci-Fi",4,1990,1,0.7381005771394467
1730,1997,3.6354166666666665,19,0.6833046957144546,11,0.0026683087027914863,Drama,1,1990,0,0.7795523769686563
1748,1998,3.767808799656226,192,0.6026790577404868,15,0.0157605013930706,"Adventure,Sci-Fi,Thriller",3,1990,0,0.7367782386500834
1752,1998,2.7291666666666665,23,0.9175609402872694,12,0.042998477929984784,"Action,Crime,Thriller",3,1990,1,0.8230696118457034
1772,1998,2.577020202020202,46,0.8914671197083773,10,-0.0006285801740347225,"Action,Comedy",2,1990,1,0.8472054193486941
1801,1998,3.1196924603174603,103,0.9058575638446078,15,0.020835454657656818,"Action,Adventure,Drama",3,1990,1,0.8097945767529956
1805,1998,2.970562678062678,104,1.18490696694203,14,-0.08034008154543869,"Crime,Drama,Mystery,Thriller",4,1990,1,0.7218216970734862
1831,1998,2.6289463702147526,116,1.0348965193343553,15,0.03516230021420332,"Action,Adventure,Sci-Fi",3,1990,1,0.7896909001634882
1835,1998,3.042814877430262,86,0.9945612457777789,14,0.00987198032414512,"Drama,Fantasy,Romance",3,1990,1,0.8791067852465351
1848,1997,3.0,19,0.9150110752958474,12,-0.0796221322537112,"Adventure,Children,Comedy,Fantasy",4,1990,1,0.740135770092523
1866,1998,2.708333333333333,17,0.9777847188384093,11,0.06367370892018778,"Action,Comedy,Crime",3,1990,1,0.7852357303993198
1873,1998,3.8446969696969693,35,0.49721360793106223,13,-0.04023327049952874,"Crime,Drama,Romance",3,1990,0,0.7622846289737624
1876,1998,3.058897395002658,157,0.8274716186846688,14,-0.0336604294827979,"Drama,Sci-Fi,Thriller",3,1990,1,0.8066128568479193
1882,1998,2.32032095508658,120,0.9365855080038441,16,-0.024049310929905563,"Action,Sci-Fi,Thriller",3,1990,1,0.7536099662962561
1885,1998,3.3944444444444444,35,0.8857598336282994,11,-0.00874125874125873,"Comedy,Drama,Romance",3,1990,1,0.8606191269478718
1888,1998,2.875,20,1.0939467151248754,12,-0.09017496635262451,"Comedy,Drama,Romance",3,1990,1,0.7410551520146433
1892,1998,3.421230158730159,52,0.6362296780308241,13,-0.032598418428743337,Thriller,1,1990,0,0.8052308351875144
1894,1998,2.793827303648732,76,0.794332048725832,15,0.010519544056726053,"Adventure,Comedy,Romance",3,1990,1,0.7560600142227984
1913,1975,3.7583333333333337,28,0.8771883597551793,11,-0.007499999999999989,"Drama,Mystery",2,1970,0,0.7672990119530838
1918,1998,3.1123189616755793,114,0.8420723775550472,15,-0.013910231204781383,"Action,Comedy,Crime,Thriller",4,1990,1,0.7460393138439513
1920,1998,2.68482905982906,59,0.8560576724117044,14,-0.03750512190124973,"Animation,Children,Fantasy",3,1990,1,0.8236041638272056
1931,1935,3.8270833333333334,23,0.527872240303775,15,-0.0726290363590135,"Adventure,Drama",2,1930,0,0.7149288441463925
1939,1946,4.1450000000000005,27,0.5352832416202891,14,0.07890642121411351,Drama,1,1940,0,0.7298012317215657
1944,1953,3.938888888888889,28,0.7535738805587578,15,-0.028261385199240985,"Drama,Romance",2,1950,0,0.8044766940887279
1945,1954,3.953546626984127,79,0.7554227573840486,15,0.008049136321195154,"Crime,Drama",2,1950,0,0.818760532544505
1947,1961,3.732615995115995,108,0.8874194936237193,15,0.030809770962912923,"Drama,Romance",2,1960,0,0.7697999652851542
1949,1966,4.283333333333333,27,0.5158736383133138,13,-0.11227958359889531,Drama,1,1960,0,0.74108401271999
1950,1967,3.9232638888888887,47,0.5880180742384293,11,-0.012951631701631697,"Drama,Mystery",2,1960,0,0.846339560729672
1951,1968,3.7541666666666664,30,0.665394651656812,14,0.014336917562724014,Drama,1,1960,0,0.8490819939018194
1952,1969,3.8798363095238093,82,0.6780951778328586,15,0.053790266106442594,Drama,1,1960,0,0.8182884131628544
1953,1971,3.7981003256003256,115,0.914769390023593,14,-0.020282738095238086,"Action,Crime,Thriller",3,1970,0,0.7123786298673835
1955,1979,3.7615646258503403,72,0.6629774658933896,14,0.0025407105847520283,Drama,1,1970,0,0.9092572963952412
1956,1980,3.9285714285714284,49,0.7305929257141156,14,0.020783795684720417,Drama,1,1980,0,0.883706169149435
1957,1981,3.66140873015873,81,0.8527262484772049,15,-0.02848736920138,Drama,1,1980,0,0.820899933145885
1959,1985,3.3229166666666665,51,0.7766578530899504,13,0.018361383824216943,"Drama,Romance",2,1980,0,0.844723336416862
1960,1987,3.8656473734598733,95,0.6967671140202251,16,0.01125315275885952,Drama,1,1980,0,0.8808130226025578
1962,1989,3.8011752136752137,115,0.6432832139476845,14,-0.03289835164835165,Drama,1,1980,0,0.898640098160602
1963,1969,3.65,25,0.6673997357081571,14,0.026922331977532445,"Comedy,Crime",2,1960,0,0.8520950360726317
1966,1990,3.641666666666667,16,0.7515644669459892,15,0.04119718309859155,Comedy,1,1990,0,0.7520041627498384
1967,1986,3.7345996732026143,123,0.7905073928803337,16,-0.014590141612200442,"Adventure,Fantasy",2,1980,0,0.8994575411611472
1974,1980,2.7584183673469385,64,0.9226770918457916,14,0.011878855169010613,"Horror,Mystery,Thriller",3,1980,1,0.7918834350040421
1994,1982,3.5719928075396825,135,0.8218383487640106,15,0.003138567927170872,"Horror,Thriller",2,1980,0,0.8778951579729223
1995,1986,2.9583333333333335,9,1.1328289554285245,11,0.005454545454545474,"Horror,Thriller",2,1980,1,0.725281197297807
1997,1973,3.825939991381168,197,0.8666297705298422,16,0.008372611865258924,"Horror,Mystery",2,1970,0,0.7470951016043597
2002,1992,3.129529151404151,118,0.9493857877055552,15,-0.006770900667959485,"Action,Comedy,Crime,Drama",4,1990,1,0.7878420985715604
2004,1990,2.900534188034188,76,0.9404055398628088,13,-0.030872911992021926,"Comedy,Horror",2,1990,1,0.8795566663610901
2009,1973,3.694200244200244,70,0.699596891001832,15,-0.04795807849133538,"Drama,Mystery,Sci-Fi,Thriller",4,1970,0,0.7312309899042486
2010,1927,4.06593228200371,79,0.6492156430615593,15,0.0012374208222583642,"Drama,Sci-Fi",2,1920,0,0.7076405743902797
2019,1954,4.1317275132275135,170,0.8024032472828481,14,-0.0017957766439909131,"Action,Adventure,Drama",3,1950,0,0.7451009265005613
2020,1988,3.5761904761904764,85,0.8427017046489821,14,-0.011439894319682958,"Drama,Romance",2,1980,0,0.9297249889292118
2042,1994,2.4798809523809524,42,0.8820716487484409,12,0.05482385908726982,"Children,Comedy",2,1990,1,0.7558889731749013
2046,1986,3.5911706349206347,50,0.648166787951783,13,-0.0003178969429498469,"Adventure,Children,Sci-Fi",3,1980,0,0.8946183020500645
2052,1993,3.100757575757576,36,0.8759386051225643,12,0.048017902813299214,"Children,Comedy,Fantasy,Horror",4,1990,1,0.7693112186201946
2053,1992,2.207936507936508,78,1.0028452539055732,14,0.020512820512820506,"Children,Comedy,Sci-Fi",3,1990,1,0.7837289170297059
2059,1998,2.907900432900433,54,1.0340722292192295,12,0.0268326506229732,"Children,Comedy,Romance",3,1990,1,0.8671977299863606
2064,1989,3.659902597402597,81,0.8235658700929573,14,-0.018043889986824768,,0,1980,0,0.7618519136233219
2065,1985,3.8208333333333333,46,0.44344165644429856,15,-0.04854786245353162,"Comedy,Drama,Fantasy,Romance",4,1980,0,0.7129615573621132
2067,1965,3.817636827458256,73,0.8698397402298257,15,-0.07403320923197743,"Drama,Romance",2,1960,0,0.7538314653935055
2076,1986,3.8595402554961384,141,0.7373295282232134,16,0.011778167706476527,"Drama,Mystery,Thriller",3,1980,0,0.8305120644291097
2078,1967,3.60744724025974,135,0.7942215924650562,15,-0.010889674051438756,"Animation,Children,Comedy",3,1960,0,0.7903552395917082
2082,1992,2.915090266875981,75,0.8735794071245454,14,-0.03553953092262206,"Children,Comedy",2,1990,1,0.8039164367843438
2083,1992,3.5723484848484848,58,0.7062068707193028,12,-0.021422327672327653,"Children,Comedy",2,1990,0,0.9063596412221597
2085,1961,3.5089949521475257,132,0.814183246524051,15,-0.053819392953259756,"Adventure,Animation,Children",3,1960,0,0.7253633709425922
2087,1953,3.5141369047619047,106,0.7433704134358172,15,0.012258403361344537,"Animation,Children,Fantasy",3,1950,0,0.7596116171631535
2094,1991,3.1184523809523808,88,0.9106009636949358,15,0.04212885154061625,"Action,Adventure,Sci-Fi",3,1990,1,0.7561136106923803
2096,1959,3.5937116702741703,89,0.6795336394310342,15,-0.03598532594856125,"Animation,Children",2,1950,0,0.8152717280123647
2107,1998,2.59375,22,1.031674212353256,13,0.00421472937000885,"Horror,Thriller",2,1990,1,0.7930169989370175
2108,1991,3.5685897435897433,68,0.8155408115390352,13,-0.03287521815008727,"Comedy,Romance",2,1990,0,0.7768600128007729
2114,1983,3.622470238095238,56,0.7553591719301967,15,-0.03496498599439774,Drama,1,1980,0,0.8744914906223757
2117,1984,3.6725490196078434,70,0.68405399046813,16,-0.03474264705882353,"Drama,Sci-Fi",2,1980,0,0.9121024472532785
2118,1983,3.7422222222222223,51,0.7166452502083936,15,0.002433564413633738,Thriller,1,1980,0,0.8998705237888925
2124,1991,3.343656258490018,149,0.941056166977195,15,-0.023082021220843244,"Children,Comedy,Fantasy",3,1990,1,0.7437985844306442
2130,1980,3.916666666666667,13,0.6770165918771232,14,0.03258845437616387,"Crime,Drama,Romance",3,1980,0,0.8213959891859985
2132,1966,4.115,51,0.8055298736501216,16,-0.0021634615384615308,Drama,1,1960,0,0.8137432997117725
2133,1987,3.3587912087912084,55,0.7673900231444014,15,-0.002920634920634927,"Adventure,Comedy",2,1980,0,0.8969520866077411
2134,1985,3.2742931547619047,92,0.6930890187459238,16,-0.03041771306223639,"Comedy,Fantasy,Sci-Fi",3,1980,0,0.7540344202533903
2140,1982,3.69030695611578,95,0.8428805574971688,16,0.013994903516962347,"Adventure,Fantasy",2,1980,0,0.8450449684177551
2143,1985,3.1147727272727277,42,0.9953432788213988,12,0.03236228813559322,"Adventure,Fantasy,Romance",3,1980,1,0.7817919666188011
2144,1984,3.396897710133004,107,0.7655815649658938,16,0.003449940582293527,"Comedy,Romance",2,1980,0,0.872706903570322
2145,1986,3.404804657148407,88,0.6511259220664937,15,0.012639902989167692,"Comedy,Drama,Romance",3,1980,0,0.8415303336818805
2146,1985,3.237878787878788,40,0.6397546635768255,13,-0.0017473118279569917,"Drama,Romance",2,1980,0,0.8582394867071929
2150,1980,3.6929029304029304,110,0.7256091920635751,15,0.02332040508511096,"Adventure,Comedy",2,1980,0,0.9378407139825468
2155,1998,3.25,17,1.0068669906215548,8,-0.02104810996563576,"Comedy,Drama",2,1990,1,0.7662195337437027
2160,1968,3.797098214285714,116,0.859522331493713,15,-0.0023161764705882286,"Drama,Horror,Thriller",3,1960,0,0.7693006458828388
2162,1990,2.505952380952381,20,0.9734437890468003,11,0.04393115942028988,"Adventure,Children,Fantasy",3,1990,1,0.8062595132039071
2167,1998,3.212346744815785,182,1.0582880443999318,16,-0.018970685627677366,"Action,Horror,Thriller",3,1990,1,0.7127447750245529
2176,1948,4.026851851851852,70,0.5010681209524873,15,-0.03220093523171411,"Crime,Drama,Thriller",3,1940,0,0.7489175349284896
2183,1956,3.898639455782313,68,0.6492646194575904,14,-0.04829001276109879,"Adventure,Drama,Mystery,Thriller",4,1950,0,0.7277461656139339
2186,1951,4.025446428571429,86,0.6832651532185274,15,-0.01821778711484596,"Crime,Drama,Thriller",3,1950,0,0.8001315080150367
2193,1988,3.541946595071595,120,0.7197148705018935,15,0.035024583259877375,"Action,Adventure,Fantasy",3,1980,0,0.8052798944118467
2194,1987,3.8798332489698777,195,0.8058625013365388,15,0.015141387703845403,"Action,Crime,Drama",3,1980,0,0.7234755594249848
2203,1943,4.041666666666667,42,0.6632160634158241,15,-0.030165122835279914,"Crime,Drama,Thriller",3,1940,0,0.7522969478222247
2231,1998,3.683452380952381,107,0.846077441175526,16,0.030824692780337955,Drama,1,1990,0,0.7166824796310549
2232,1997,3.5460437205185107,144,0.8993929403245042,13,-0.00794903042802202,"Horror,Mystery,Sci-Fi,Thriller",4,1990,1,0.7225420567141515
2245,1988,3.258263305322129,67,0.6359650074512847,16,0.0009161998132586375,"Comedy,Drama,Romance",3,1980,0,0.7701637076035985
2248,1989,3.598844537815126,112,0.6433798566845138,16,-0.01729643246187364,"Comedy,Drama,Romance",3,1980,0,0.8564158804911247
